userid,username,movietag
11141,越来越好来来来,"['韩国', '恐怖', '惊悚', '悬疑', '心理', '2003', '亲情', '人性','张国荣', '香港', '恐怖', '惊悚', '林嘉欣', '香港电影', '心理', '异度空间']"
11142,jo粒粒 ✨,"['脱口秀', '高晓松', '综艺', '中国', '大陆', '文艺', '2012', '中国脱口秀']"
11143,阿卡丽,"['动画', '日本', '2018', '美食', '温情', 'アニメ', '温馨', '漫画改编','饮食', '美食', '短片', '纪录片', '小清新', '独生活', '中国', '看过的电视剧']"
11145,大眼睛大脸圆圆,"['科幻', '美国', '赛博朋克', '2017', '反乌托邦', '人性', '动作', '剧情','爱情', '感动', '喜剧', '搞笑', '青春', '都市', '中国大陆', '2017','唐朝', '奇幻', '古装', '魔幻', '悬疑', '中国大陆', '2017', '猫']"
11147,竹子竹子,"['动画短片', '德国', '短片', '动画', '人性', '奥斯卡', '哲理', '1989','美国', '剧情', '互联网', '社会', '人性', '2013', '惊悚', '青春']"
11148,Lilith六姑🐳,"['纪录片', 'LadyGaga', '美国', '传记', '音乐', '2017', 'Netflix', '励志']"
11149,Huiting不会停,"['历史', '意大利', '佛罗伦萨', '英剧', '美第奇家族', '美第奇', '电视剧', '看过的电视剧','同性', '澳剧', '澳大利亚', '2016', '电视剧', '喜剧', 'LGBT', 'Gay']"
11151,脖子in rehab,"['纪录片', '美食', 'BBC', '地中海', '英国', '旅游', '外国菜', 'Documentary','纪录片', '狗', '英国', '陪伴', '萌宠', '温暖', '可爱', 'ITV']"
11152,Gardiner,"['二战', '战争', '纳粹', '历史', '真实事件改编', '法国', '2017', '剧情','阿根廷', '虚构类', '第三十屆香港國際電影節', '拉美', 'InésDeOliveiraCézar', 'HKIFF30', 'D阿根廷', '2006HKIFF','推理', '悬疑', '侦探', '英国电影', '犯罪', '经典', '人性', '名著改编']"
11153,非著名小鞭鞭,"['动作', '美国', '特工', '间谍', '2012', '悬疑', '剧情', '谍战','励志', '阿甘后传', 'TomHanks', '美国', '汤姆·汉克斯', '美国电影', '阿甘正传', '经典','美国', '经典', '暴力', '传记', '剧情', '拳击', '黑白', '动作']"
11154,2乙,"['银魂', '剧场版', '没有吐槽的人生多么无趣啊', '日本', '动漫', '2013', '搞笑', '经典']"
11155,Alice,"['动画', '迪士尼', '美国', 'Disney', '2013', '迪斯尼', '温情', '爱情','悬疑', '美国', '达芬奇系列', '宗教', '小说改编', '剧情', '犯罪', '惊悚']"
11156,特技是模仿自己,"['台湾', '金马', '2017', '惠英红', '台湾电影', '剧情', '悬疑', '杨雅喆']"
11157,何几,"['犯罪', '美国', '悬疑', 'KevinSpacey', '剧情', '动作', '经典', '美国电影','法国', '爱情', '法国电影', '2017', '浪漫', '人生', '独立女性', '电影','美剧', '科幻', '悬疑', 'Fringe', '美国', '电视剧', 'fox', 'J.J.Abrams','日剧', '石原里美', '日剧SP', 'SP', '2017', '日本', '菅田将暉', '木村佳乃']"
11160,米歇鲁,"['灾难', '科幻', '美国', '惊悚', '美国电影', '2008', 'DV', 'cloverfield','美剧', '绝命毒师衍生剧', '犯罪', '美国', '风骚律师', 'AMC', '2015', '电视剧']"
11161,今天有太阳,"['金融', '美国', '华尔街', '剧情', '传记', '2015', '人性', '黑色幽默','纪录片', '新疆', '中国', '故乡', '温情', '励志', '梦想', '2016','浪客剑心', '动画', '日本', '日本动画', '动漫', '经典', 'OVA', '爱情','英国', '传记', '剧情', '温情', '喜剧', '2015', '真实事件改编', 'BBC']"
11163,NaNa爱好者,"['英剧', '英国', '家庭', '温情', '生活', '自然', '2016', '剧情']"
11164,我是Vicky大侠,"['美国', '吉姆·贾木许', 'JimJarmusch', '贾木许', '1989', '美国电影', '日本', 'Jim_Jarmusch','大卫·林奇', '美国', '公路', '剧情', 'DavidLynch', '美国电影', '1999', 'David_Lynch']"
11165,子小绵绵,"['电视剧', '国产电视剧', '爱情', '好想好想谈恋爱', '大陆', '蒋雯丽', '那英', '看过的电视剧','nan','夏目友人帐', '日本', '动画', '治愈', '动漫', '治愈系', '温情', '2017']"
11166,雷大脑袋,"['动作', '犯罪', '2017', '香港', '冒险', '中国', '港台', '剧情']"
11167,丫丫beauty控,"['推理', '综艺', '悬疑', '犯罪', '韩综', '韩国', '2017', '真人秀','韩剧', '宋慧乔', '赵寅成', '爱情', '韩国', '2013', '金范', '电视剧','韩剧', '李源根', '金素恩', '韩国', '爱情', '韩剧(迷你篇)', '网络剧', '电视剧','韩剧', '校园', '青春', '郑恩地', '李源根', '韩国', '2015', '看过的电视剧']"
11168,lliwgnivila,"['传记', '莫扎特', '音乐', '美国', '经典', '美国电影', '奥斯卡', '人物','瑞典', '2017', '戛纳', '金棕榈', '剧情', '喜剧', '黑色幽默', '法国','伍迪·艾伦', '美国', 'WoodyAllen', 'CateBlanchett', '剧情', '2013', '美国电影', '喜剧']"
11171,bilyino,"['狗', '温情', '感动', '催泪', '动物', '温暖', '治愈', '中国大陆']"
11172,漫漫到漫漫漫,"['传记', '萧红', '文艺', '女性', '2014', '香港', '剧情', '爱情','经典', '喜剧', '爱情', '香港', '搞笑', '中国', '感人', '1995']"
11173,羊勒个咩,"['以色列', '2017', '战争', '威尼斯电影节', '以色列电影', '剧情', '2017威尼斯', '塞缪尔·毛茨','中国', '西藏', '藏族', '2015', '剧情', '民族', '家庭', '国产','人生', '文艺', '中国大陆', '剧情', '家庭', '社会', '亲情', '2015','谢晋', '战争', '中国电影', '中国', '老电影', '高山下的花环', '1984', '大陆']"
11175,Effie,"['郭采洁', '台湾', '张孝全', '短片', '爱情', '文艺', '金士杰', '2015','话剧', '胡歌', '赖声川', '舞台剧', '如梦之梦', '纪录片', '文艺', '许晴']"
11176,澳大利亚喂袋鼠,"['纪录片', '日本', '历史', '日本历史', 'NHK', 'NHK纪录片', '2009', '纪录片系列','动画', '日本', '日本动画', 'アニメ', '2018', '藤崎龙', '奇幻', '动漫','娄烨', '陈冠希', '井柏然', '悬疑', '2017', '中国电影', '中国', '犯罪','短片', '爱情', '女性', '奇幻', '人性']"
11177,失常在,"['喜剧', '美国', '搞笑', '公路', '2015', '亲情', '冒险', '温情','动画', '狼与香辛料', '日本动画', '动漫', '日本', '电击小说', 'Anime', '看过的电视剧','科幻', '悬疑', '吴宇森', '美国', '动作', '本·阿弗莱克', '美国电影', '乌玛·瑟曼']"
11178,怪同学,"['人生', '美国', '剧情', '家庭', '文艺', '亲情', '奥斯卡', '2016','娄烨', '周迅', '文艺', '爱情', '苏州河', '中国电影', '大陆', '中国','韩国', '政治', '法律', '民主', '人性', '剧情', '感人', '2013','英国', '短片', '爱情', '2017', '温情', '喜剧', '经典', '每年圣诞必看一遍真爱至上，终于有原班人马的续集了。','音乐剧', '爱情', '美国', '经典', '歌剧', '音乐', '歌舞', '2004']"
11179,国王不能进,"['美国', '爱情', '时尚', '女性', '友情', '喜剧', '2008', '女人','美国', '时尚', '女性', '爱情', '2010', '友情', '喜剧', '人生','悬疑', '惊悚', '英国', '小说改编', '心理', '2014', '剧情', '犯罪']"
11181,モモ,"['日剧', '松坂桃李', '2017', '日本', '沢尻エリカ', '漫画改编', '惊悚', '电视剧','日剧', '山崎賢人', '日本', '爱情', '青春', '16夏', '纯爱', '月九','吉高由里子', '日本', '日本电影', '松坂桃李', '松山研一', '2017', '日影', '悬疑']"
11182,lalalala,"['塞尔维亚', '奇幻', '爱情', '2016', '剧情', '战争', '南斯拉夫', '美国','爱情', '美国', '克拉克·盖博', '经典', '喜剧', '美国电影', '1934', '奥斯卡','韩剧', '家庭', '亲情', '温情', '看过的电视剧', '韩语标签', '韩国', '2017']"
11185,Verabananaa,"['美剧', '喜剧', '生活大爆炸', '美国', '谢耳朵', '2013', '电视剧', 'CBS','美剧', '喜剧', '生活大爆炸', '美国', '2015', '电视剧', 'CBS', 'TBBT','美剧', '喜剧', '美国', '谢耳朵', '情景剧', '2016', '电视剧', '搞笑']"
11187,北海怪兽,"['中国大陆', '剧情', '老年', '社会', '独立', '农村', '人文', '2015','熊猫奶糖', '彭磊', '春树', 'les', '中国电影', '大陆', '青春', '青春电影']"
11188,rswwhy,"['日本', '科幻', '动画', 'CG', '漫画改编', '动作', '血腥', '2016']"
11190,大脸怪,"['甜茶', '伍迪艾伦', '爱情', '美国', 'WoodyAllen', '伍迪·艾伦', '2018', '电影']"
11191,海束,"['伍迪·艾伦', '美国', '2010', '剧情', '爱情', '喜剧', '文艺', '人生','爱情', '中国', '文艺', '感人', '2011', '青春', '大陆', '剧情','日剧', '日本', '爱情', '看过的电视剧', '金子ノブアキ', '小西真奈美', '14春', '2014']"
11192,lehehazel,"['纪录片', '美国', '食品安全', '环保', '真相', '健康', '2009', '食品公司','日本', '文艺', '2016', '剧情', '爱情', '同性', '女性', '人生','动画', '日本', '恶童', '日本动画', '松本大洋', '苍井优', '动画片', '2007','动画', '美国动画', '美国', '奇幻', '童话', '美剧', '黑色幽默', '2014','日本', '动画', '青春', '友情', '校园', '文艺', '2015', '剧情']"
11193,Se5siii,"['音乐剧', '名著改编', '美国', '文艺', '音乐', '剧情', '英国', '2012','犯罪', '美国', '悬疑', '剧情', '2017', '人性', '惊悚', '动作','爱情', '文艺', '女性', '剧情', '中国大陆', '名著改编', '暗恋', '2004','喜剧', '推理', '悬疑', '刘昊然', '搞笑', '中国', '中国电影', '待看续集·未上映']"
11194,李清和,"['暴力', '美国', '犯罪', '人性', '经典', '昆汀', '爱情', '剧情']"
11195,little boots,"['爱情', '烂片', '喜剧', '2016', '搞笑', '中国', '梦想', '文艺']"
11196,从小到大都胖,"['网剧', '悬疑', '犯罪', '国产电视剧', '毛骗', '李洪绸', '电视剧', '大陆','综艺', '文化', '脱口秀', '2017', '读书', '中国', '真人秀', '凤凰卫视']"
11198,还可以再吃吗,"['纪录片', '美食', 'Netfilx', '美国', '食物', '2016', 'Documentary', '美剧']"
11200,醉瑶,"['网剧', '喜剧', '穿越', '游戏', '玄幻', '2017', '古装', '爱情','喜剧', '美国', '二战', '经典', '黑色幽默', '黑白', '1942', '战争']"
11201,加点巴拉松,"['日剧', '上野树里', '瑛太', '最后的朋友', '锦户亮', '长泽雅美', '日本', '水川麻美','俄剧', '俄罗斯', '科幻', '悬疑', '惊悚', '苏联；切尔诺贝利；', '电视剧', '穿越']"
11202,习惯了寂寞,"['韩剧', '金秀贤', '孔孝珍', 'IU', '车太贤', '韩国', '2015', '电视剧','纪录片', '凤凰卫视', '唐人街', '海外华人', '生存', '香港', '人生', '纪录']"
11203,exhausive,"['纪录片', 'BBC', '音乐', '英国', 'Stradivarius', '2013', '艺术', '小提琴']"
11206,亮丽的灰,"['恐怖', '宗教', '惊悚', '美国', '悬疑', '女巫', '灵异', '2016','美国', 'woodyallen', '爱情', '文艺', '2016', '剧情', '黑色幽默', '喜剧','台湾', '王菊金', '台湾电影', '恐怖', '1979', '胡因梦', '奇幻', '惊悚','美剧', '权力的游戏', 'HBO', '冰与火之歌', '史诗', '奇幻', '2016', '美国']"
11207,鱼蛋圆啊圆,"['俄剧', '喜剧', '都市', '爱情', '家庭', '俄罗斯', '伊莲娜·尼古拉耶娃', '电视剧','美国', 'SNL', '喜剧', '美剧', 'NBC', 'Live', 'show', 'comedy']"
11208,阿阿陈,"['战争', '人性', '二战', '2001', '剧情', '历史', '中国大陆', '经典','犯罪', '悬疑', '动作', '黑色幽默', '2017', '剧情', '翻拍', '喜剧','科幻', '惊悚', '美国', '人兽嫁接', '美国电影', '恐怖', '恐怖电影', '电影','三池崇史', '日本', '暴力', 'Cult', '血腥', '浅野忠信', '日本电影', '犯罪']"
11209,Bubblegum,"['美剧', '喜剧', '美国', 'LouisCK', 'LouisC.K.', 'FX', '2012', 'Comedy']"
11210,甜又腻,"['美剧', '无耻之徒', '美国', '喜剧', '黑色幽默', '家庭', 'Showtime', '2017']"
11212,无名氏,"['纪录片', '美国', '动画', '犯罪', '人性', '纪实', '枪击案', '独立电影','美国', '青春', '公路', '2016', '成长', '剧情', '戛纳', '英国']"
11213,sala,"['日剧', '同志', '日本', '同窗会', '真是太曲折的情节了', '电视剧', 'Gay', '爱情','青春', '大陆', '中国电影', '李亚鹏', '中国', '王竞', '方便面时代', '独立风格']"
11214,-喵啾啾,"['纪录片', '恐龙', '英国', 'BBC', '自然', '科学', '科幻', '记录','纪录片', '中国纪录片', '中国', '航拍', '自然', '地理', '人文', 'CCTV9']"
11215,绵绵,"['张国荣', '爱情', '梅婷', '中国电影', '大陆', '中国', '革命', '叶大鹰','香港', '爱情', '舒淇', '香港电影', '黎明', '玻璃之城', '张婉婷', '吴彦祖','加拿大', '爱情', '音乐', '2013', '加拿大电影', '剧情', '电影', '女性']"
11216,户田惠梨香,"['法国', '法国电影', '喜剧', '爱情', '文艺', '2011', '剧情', '西班牙','法国', '爱情', '法国电影', '文艺', '阿尔及利亚', '殖民', '2012', '电影','青春', '成长', '美国', 'EmmaWatson', '爱情', '美国电影', '2012', '剧情','美国', '爱情', '文艺', '2012', '美国电影', '乔什·拉德诺', '剧情', '独立电影','意大利', '意大利电影', '家庭', '2012威尼斯电影节', '犯罪', '2012', '第十六届上海国际电影节', '小说改编']"
11217,陈花花,"['韩国', '青春', '彼得潘公式', '韩国电影', '成长', '困惑', '趙昌鎬', '心理','韩国', '青春', '犯罪', '成长', '剧情', '2012', '亲情', '人生','韩国', '韩国电影', '裴斗娜', '青春', '成长', '猫眯少女', '女性', '鄭在恩','韩国电影', '励志', '感人', '温情', '2011', '喜剧', '亲情', '剧情']"
11218,歪歪狐狐,"['韩国', '喜剧', '温情', '返老还童', '搞笑', '奇幻', '2014', '青春']"
11219,最好的…,"['印度', '我罩袍下的口红', '女性', '女权', '印度電影', '女性电影', '印度电影', '喜剧','科幻', 'HBO', '美剧', '美国', '小说改编', '电影', '2019', '电视剧','很期待', '任达华', '我家大人的片儿', '很精彩', '###演员@余男', '姜文', 'Y余男', '余男','王志文', '遥远的救世主', '天道', '电视剧', '经典', '国产剧', '左小青', '豆豆']"
11220,大兜兜,"['TVB', '港剧', '香港', '2017', '看过的电视剧', '华语标签', '职场', '粤语','港剧', '香港', '古惑仔', '黑社会', 'TVB', '犯罪', '2017', '电视剧']"
11221,木木兄,"['王全安', '余男', '中国电影', '大陆', '中国', '2004', '惊蛰', '国产']"
11222,很英俊先生,"['悬疑', '美国', '犯罪', '心理', '剧情', '惊悚', '2013', 'JudeLaw','意大利', '塔维亚尼兄弟', '意大利电影', '金棕榈', '成长', '1977', '青春', '金棕榈奖','ViggoMortensen', '英国', '二战', '纳粹', '人性', '英国电影', '德国', '剧情']"
11223,716,"['美剧', '黑客', '犯罪', '美国', '悬疑', '2015', 'HBO', 'USA']"
11225,旋风小丑女,"['简·奥斯汀', '爱情', '英国', '传记', 'AnneHathaway', '英国电影', '电影', '美国电影','小津安二郎', '日本', '日本电影', '家庭', '经典', '文艺', '1953', '原节子','日本', '战争', '二战', '人性', '2013', '历史', '反战', '剧情']"
11226,谁的轻舟,"['美剧', '喜剧', '家庭', '美国', '温情', '2017', '看过的电视剧', 'ABC']"
11227,Alyse,"['英剧', '推理', '英国', '侦探', 'ITV', 'ShaunEvans', '悬疑', '2017','科幻', '美国', '人性', '第九区', '种族', '反思', '讽刺', '2009','英剧', 'ShaunEvans', 'ITV', '推理', '英国', '悬疑', '犯罪', '电视剧','日本', '夏目友人帐', '动画', 'OVA', '治愈系', '动漫', '日本动画', '2014']"
11229,月野兔,"['烂片', '动画', '2016', '中国大陆', '剧情', '喜剧', '动漫', '人生经验']"
11230,🐰suyi🐰,"['日本', '悬疑', '2014', '犯罪', '暴力', '血腥', '人性', '青春','犯罪', '人性', '英国', 'BBC', '真实改编', '真人真事改编', '2017', '剧情']"
11231,softenoen,"['韩剧', '池城', '多重人格', '黄静茵', '爱情', '韩国', '2015', '电视剧']"
11232,陈lynn,"['纪录片', 'BBC', '动物', '自然', '自然纪录', '纪录片/地理', '英国', '2017','俄罗斯', '剧情', '2014', '人性', '政治', '社会', '宗教', '欧洲','俄罗斯', '2017', '家庭', '剧情', '戛纳', '人性', '社会', '文艺']"
11233,刘烧烧-,"['爱情', '美国', '喜剧', '温情', '剧情', '2012', '励志', '奥斯卡','日本电影', '日本', '爱情', '文艺', '2012', '巴黎', '日影', '电影','爱情', '旧上海', '名著改编', '剧情', '2012', '情色', '改编', '合拍']"
